,Date,Strongly Approve,Strongly Disapprove,Total Approve,Total Disapprove,Retail Price of Gasoline (Dollars per Gallon),Year
299,2014-08-04,21.571428571428573,42.285714285714285,45.57142857142857,53.142857142857146,3.595,2014
300,2014-08-11,22.428571428571427,41.0,46.0,52.857142857142854,3.582,2014
301,2014-08-18,22.0,40.57142857142857,45.714285714285715,52.57142857142857,3.549,2014
302,2014-08-25,20.857142857142858,40.285714285714285,45.714285714285715,53.0,3.532,2014
303,2014-09-01,22.285714285714285,40.857142857142854,45.714285714285715,52.57142857142857,3.536,2014
304,2014-09-08,20.857142857142858,40.42857142857143,46.42857142857143,51.714285714285715,3.534,2014
305,2014-09-15,21.428571428571427,39.285714285714285,47.42857142857143,51.285714285714285,3.485,2014
306,2014-09-22,21.0,40.57142857142857,46.42857142857143,52.714285714285715,3.432,2014
307,2014-09-29,21.714285714285715,38.714285714285715,46.857142857142854,51.714285714285715,3.4339999999999997,2014
308,2014-10-06,22.571428571428573,37.857142857142854,47.57142857142857,50.857142857142854,3.3819999999999997,2014
309,2014-10-13,21.571428571428573,39.714285714285715,46.57142857142857,51.714285714285715,3.292,2014
310,2014-10-20,21.857142857142858,39.142857142857146,48.0,50.142857142857146,3.205,2014
311,2014-10-27,22.142857142857142,39.42857142857143,46.857142857142854,52.0,3.139,2014
312,2014-11-03,22.571428571428573,41.42857142857143,45.857142857142854,52.714285714285715,3.077,2014
313,2014-11-10,21.571428571428573,39.857142857142854,46.57142857142857,51.714285714285715,3.025,2014
314,2014-11-17,24.142857142857142,39.285714285714285,47.57142857142857,51.0,2.978,2014
315,2014-11-24,22.714285714285715,39.714285714285715,47.285714285714285,51.285714285714285,2.907,2014
316,2014-12-01,22.666666666666668,41.333333333333336,45.333333333333336,52.333333333333336,2.864,2014
317,2014-12-08,22.0,39.142857142857146,47.142857142857146,51.142857142857146,2.767,2014
318,2014-12-15,24.0,38.42857142857143,48.142857142857146,50.285714285714285,2.6430000000000002,2014
319,2014-12-22,23.142857142857142,39.57142857142857,47.285714285714285,51.142857142857146,2.496,2014
320,2014-12-29,24.333333333333332,38.666666666666664,47.666666666666664,51.333333333333336,2.392,2014
321,2015-01-05,24.2,37.4,49.0,49.2,2.3080000000000003,2015
322,2015-01-12,23.428571428571427,37.0,49.142857142857146,49.42857142857143,2.2319999999999998,2015
323,2015-01-19,24.857142857142858,38.0,48.857142857142854,49.714285714285715,2.157,2015
324,2015-01-26,26.714285714285715,37.0,49.857142857142854,48.714285714285715,2.133,2015
325,2015-02-02,26.428571428571427,37.0,49.285714285714285,49.142857142857146,2.154,2015
326,2015-02-09,26.571428571428573,37.142857142857146,49.714285714285715,48.857142857142854,2.276,2015
327,2015-02-16,24.571428571428573,39.0,47.42857142857143,51.0,2.358,2015
328,2015-02-23,25.142857142857142,37.42857142857143,49.285714285714285,49.42857142857143,2.415,2015
329,2015-03-02,24.857142857142858,38.57142857142857,47.857142857142854,50.714285714285715,2.556,2015
330,2015-03-09,24.0,38.6,47.8,50.8,2.57,2015
331,2015-03-16,25.0,36.8,48.8,49.8,2.537,2015
332,2015-03-23,24.6,38.6,47.2,51.6,2.5380000000000003,2015
333,2015-03-30,24.0,39.2,47.2,51.8,2.531,2015
334,2015-04-06,23.6,38.6,47.6,50.8,2.499,2015
335,2015-04-13,24.4,39.0,47.0,51.2,2.494,2015
336,2015-04-20,25.0,38.4,47.6,50.6,2.57,2015
337,2015-04-27,23.8,38.6,46.0,52.6,2.656,2015
338,2015-05-04,24.0,38.4,46.4,52.2,2.7489999999999997,2015
339,2015-05-11,23.8,37.8,47.2,51.2,2.7760000000000002,2015
340,2015-05-18,23.4,39.4,47.0,52.0,2.827,2015
341,2015-05-25,23.8,41.2,46.2,52.6,2.8569999999999998,2015
342,2015-06-01,22.4,38.8,46.4,52.2,2.863,2015
343,2015-06-08,23.0,38.8,47.0,51.4,2.863,2015
344,2015-06-15,23.4,39.2,47.4,50.8,2.918,2015
345,2015-06-22,21.6,40.8,45.8,53.0,2.895,2015
346,2015-06-29,22.6,39.8,45.4,52.8,2.885,2015
347,2015-07-06,26.4,38.6,48.2,50.6,2.877,2015
348,2015-07-13,26.0,39.6,47.8,51.4,2.92,2015
349,2015-07-20,25.6,40.6,46.6,52.4,2.888,2015
350,2015-07-27,24.8,40.6,46.0,53.2,2.833,2015
351,2015-08-03,25.8,39.6,46.6,51.6,2.779,2015
352,2015-08-10,24.6,40.6,46.0,52.4,2.72,2015
353,2015-08-17,25.0,40.0,47.0,51.8,2.803,2015
354,2015-08-24,21.6,40.8,45.0,52.8,2.7260000000000004,2015
355,2015-08-31,23.6,40.2,46.6,52.2,2.602,2015
356,2015-09-07,24.4,41.8,46.4,53.0,2.532,2015
357,2015-09-14,25.0,40.0,46.8,52.0,2.471,2015
358,2015-09-21,23.8,41.4,46.0,52.8,2.425,2015
359,2015-09-28,24.8,41.2,46.4,52.4,2.418,2015
360,2015-10-05,25.8,41.8,46.8,52.2,2.415,2015
361,2015-10-12,24.4,39.8,46.6,52.8,2.432,2015
362,2015-10-19,23.4,41.4,45.6,53.4,2.374,2015
363,2015-10-26,24.2,40.0,47.0,51.8,2.326,2015
364,2015-11-02,25.6,39.2,47.6,50.8,2.322,2015
365,2015-11-09,25.8,40.2,46.0,52.4,2.335,2015
366,2015-11-16,24.8,40.6,46.8,52.2,2.281,2015
367,2015-11-23,22.2,41.8,43.8,54.4,2.198,2015
368,2015-11-30,24.0,43.333333333333336,45.0,54.0,2.165,2015
369,2015-12-07,25.8,40.2,47.8,51.2,2.1590000000000003,2015
370,2015-12-14,23.4,42.6,45.2,53.6,2.144,2015
371,2015-12-21,23.2,41.2,46.0,52.6,2.133,2015
372,2015-12-28,25.5,40.75,46.5,52.25,2.141,2015
373,2016-01-04,23.75,41.75,45.5,53.0,2.135,2016
374,2016-01-11,25.2,41.0,47.4,51.8,2.104,2016
375,2016-01-18,26.8,39.2,47.2,51.4,2.022,2016
376,2016-01-25,26.6,38.8,49.0,50.0,1.965,2016
377,2016-02-01,28.2,38.8,49.6,49.4,1.932,2016
378,2016-02-08,26.6,39.8,47.8,51.0,1.87,2016
379,2016-02-15,25.6,40.4,47.6,51.6,1.834,2016
380,2016-02-22,27.0,40.0,48.4,50.6,1.837,2016
381,2016-02-29,26.4,38.6,50.0,49.0,1.8869999999999998,2016
382,2016-03-07,29.6,37.4,49.0,50.0,1.943,2016
383,2016-03-14,26.6,39.6,48.2,50.6,2.062,2016
384,2016-03-21,29.6,38.2,50.6,48.8,2.109,2016
385,2016-03-28,28.6,37.6,50.6,48.8,2.169,2016
386,2016-04-04,26.4,37.8,50.0,49.0,2.185,2016
387,2016-04-11,26.4,38.2,49.6,49.4,2.173,2016
388,2016-04-18,28.6,37.6,49.8,49.2,2.24,2016
389,2016-04-25,27.4,37.8,48.8,49.8,2.265,2016
390,2016-05-02,29.0,36.6,50.6,48.2,2.342,2016
391,2016-05-09,28.4,37.2,49.8,49.2,2.325,2016
392,2016-05-16,29.6,38.4,49.8,49.0,2.345,2016
393,2016-05-23,28.0,39.0,49.2,49.8,2.403,2016
394,2016-05-30,29.0,37.0,50.2,49.0,2.44,2016
395,2016-06-06,29.2,37.4,50.8,47.4,2.4819999999999998,2016
396,2016-06-13,29.4,36.2,50.2,48.4,2.499,2016
397,2016-06-20,28.6,38.6,49.2,49.6,2.455,2016
398,2016-06-27,30.0,38.6,50.0,49.0,2.432,2016
399,2016-07-04,29.4,37.8,50.6,48.4,2.396,2016
400,2016-07-11,28.25,38.25,49.75,49.25,2.359,2016
401,2016-07-18,28.4,39.4,47.0,51.8,2.336,2016
402,2016-07-25,30.2,38.6,49.6,49.4,2.289,2016
403,2016-08-01,31.0,39.6,49.0,49.8,2.267,2016
404,2016-08-08,32.2,37.8,51.4,47.4,2.256,2016
405,2016-08-15,30.6,38.4,50.2,49.2,2.256,2016
406,2016-08-22,31.0,38.2,51.0,48.4,2.299,2016
407,2016-08-29,31.2,37.8,50.8,48.0,2.3409999999999997,2016
408,2016-09-05,29.8,38.4,49.0,49.8,2.329,2016
409,2016-09-12,29.4,38.0,50.6,48.4,2.31,2016
410,2016-09-19,29.8,38.2,50.4,48.8,2.333,2016
411,2016-09-26,29.2,40.2,47.4,51.8,2.334,2016
412,2016-10-03,30.4,39.0,49.2,49.4,2.354,2016
413,2016-10-10,30.8,38.0,50.2,49.2,2.381,2016
414,2016-10-17,29.6,37.8,51.0,47.6,2.367,2016
415,2016-10-24,32.2,36.8,50.6,48.0,2.353,2016
416,2016-10-31,30.8,34.6,54.0,44.6,2.3409999999999997,2016
417,2016-11-07,29.4,35.6,53.0,45.2,2.345,2016
418,2016-11-14,34.4,33.0,54.4,44.6,2.298,2016
419,2016-11-21,34.8,31.8,54.2,44.6,2.269,2016
420,2016-11-28,35.0,34.0,53.0,45.0,2.2680000000000002,2016
421,2016-12-05,34.2,31.6,54.8,43.6,2.3209999999999997,2016
422,2016-12-12,34.6,31.8,55.4,43.2,2.347,2016
423,2016-12-19,36.2,30.0,57.4,41.2,2.375,2016
424,2016-12-26,35.8,33.0,55.2,43.4,2.419,2016
425,2017-01-02,35.0,34.25,54.75,45.0,2.485,2017
426,2017-01-09,36.25,31.25,57.5,41.5,2.496,2017
427,2017-01-16,38.2,28.8,59.6,38.8,2.467,2017
428,2017-01-23,41.0,28.5,62.0,37.5,2.436,2017
